traffic,timestamp,data,time,interval
17.58429,1727624700,2024-09-29,23:45:00,300.0
16.648846,1727625000,2024-09-29,23:50:00,300.0
16.774006,1727625300,2024-09-29,23:55:00,300.0
17.089541,1727625600,2024-09-30,00:00:00,300.0
17.284677,1727625900,2024-09-30,00:05:00,300.0
16.171792,1727626200,2024-09-30,00:10:00,300.0
16.619202,1727626500,2024-09-30,00:15:00,300.0
17.447249,1727626800,2024-09-30,00:20:00,300.0
15.39668,1727627100,2024-09-30,00:25:00,300.0
16.057708,1727627400,2024-09-30,00:30:00,300.0
15.888474,1727627700,2024-09-30,00:35:00,300.0
15.656821,1727628000,2024-09-30,00:40:00,300.0
15.012321,1727628300,2024-09-30,00:45:00,300.0
15.488256,1727628600,2024-09-30,00:50:00,300.0
14.876817,1727628900,2024-09-30,00:55:00,300.0
14.04614,1727629200,2024-09-30,01:00:00,300.0
14.391725,1727629500,2024-09-30,01:05:00,300.0
13.941709,1727629800,2024-09-30,01:10:00,300.0
13.41158,1727630100,2024-09-30,01:15:00,300.0
13.352204,1727630400,2024-09-30,01:20:00,300.0
12.842787,1727630700,2024-09-30,01:25:00,300.0
12.693188,1727631000,2024-09-30,01:30:00,300.0
12.427193,1727631300,2024-09-30,01:35:00,300.0
11.642882,1727631600,2024-09-30,01:40:00,300.0
11.638619,1727631900,2024-09-30,01:45:00,300.0
10.95974,1727632200,2024-09-30,01:50:00,300.0
10.805234,1727632500,2024-09-30,01:55:00,300.0
10.173662,1727632800,2024-09-30,02:00:00,300.0
10.048283,1727633100,2024-09-30,02:05:00,300.0
10.39025,1727633400,2024-09-30,02:10:00,300.0
10.484147,1727633700,2024-09-30,02:15:00,300.0
10.135366,1727634000,2024-09-30,02:20:00,300.0
9.506208,1727634300,2024-09-30,02:25:00,300.0
9.078618,1727634600,2024-09-30,02:30:00,300.0
8.748485,1727634900,2024-09-30,02:35:00,300.0
8.4884,1727635200,2024-09-30,02:40:00,300.0
7.89197,1727635500,2024-09-30,02:45:00,300.0
8.032912,1727635800,2024-09-30,02:50:00,300.0
7.691993,1727636100,2024-09-30,02:55:00,300.0
7.317314,1727636400,2024-09-30,03:00:00,300.0
7.193187,1727636700,2024-09-30,03:05:00,300.0
7.137771,1727637000,2024-09-30,03:10:00,300.0
6.801448,1727637300,2024-09-30,03:15:00,300.0
6.46241,1727637600,2024-09-30,03:20:00,300.0
6.463811,1727637900,2024-09-30,03:25:00,300.0
6.683902,1727638200,2024-09-30,03:30:00,300.0
5.980336,1727638500,2024-09-30,03:35:00,300.0
6.053608,1727638800,2024-09-30,03:40:00,300.0
5.771097,1727639100,2024-09-30,03:45:00,300.0
5.751634,1727639400,2024-09-30,03:50:00,300.0
5.44896,1727639700,2024-09-30,03:55:00,300.0
5.48756,1727640000,2024-09-30,04:00:00,300.0
5.249702,1727640300,2024-09-30,04:05:00,300.0
5.515527,1727640600,2024-09-30,04:10:00,300.0
5.044067,1727640900,2024-09-30,04:15:00,300.0
5.124453,1727641200,2024-09-30,04:20:00,300.0
5.188835,1727641500,2024-09-30,04:25:00,300.0
5.09923,1727641800,2024-09-30,04:30:00,300.0
4.931703,1727642100,2024-09-30,04:35:00,300.0
4.4604,1727642400,2024-09-30,04:40:00,300.0
4.963858,1727642700,2024-09-30,04:45:00,300.0
4.702135,1727643000,2024-09-30,04:50:00,300.0
4.36514,1727643300,2024-09-30,04:55:00,300.0
4.453664,1727643600,2024-09-30,05:00:00,300.0
4.174476,1727643900,2024-09-30,05:05:00,300.0
3.969242,1727644200,2024-09-30,05:10:00,300.0
3.891705,1727644500,2024-09-30,05:15:00,300.0
3.841804,1727644800,2024-09-30,05:20:00,300.0
3.697445,1727645100,2024-09-30,05:25:00,300.0
3.453238,1727645400,2024-09-30,05:30:00,300.0
3.469076,1727645700,2024-09-30,05:35:00,300.0
3.572758,1727646000,2024-09-30,05:40:00,300.0
3.619426,1727646300,2024-09-30,05:45:00,300.0
3.321845,1727646600,2024-09-30,05:50:00,300.0
3.445214,1727646900,2024-09-30,05:55:00,300.0
3.140555,1727647200,2024-09-30,06:00:00,300.0
3.290586,1727647500,2024-09-30,06:05:00,300.0
3.121512,1727647800,2024-09-30,06:10:00,300.0
3.186028,1727648100,2024-09-30,06:15:00,300.0
3.159435,1727648400,2024-09-30,06:20:00,300.0
3.010096,1727648700,2024-09-30,06:25:00,300.0
3.076626,1727649000,2024-09-30,06:30:00,300.0
2.896711,1727649300,2024-09-30,06:35:00,300.0
2.783344,1727649600,2024-09-30,06:40:00,300.0
2.836812,1727649900,2024-09-30,06:45:00,300.0
2.78983,1727650200,2024-09-30,06:50:00,300.0
2.889105,1727650500,2024-09-30,06:55:00,300.0
2.8446,1727650800,2024-09-30,07:00:00,300.0
2.95133,1727651100,2024-09-30,07:05:00,300.0
2.89704,1727651400,2024-09-30,07:10:00,300.0
2.76112,1727651700,2024-09-30,07:15:00,300.0
3.066476,1727652000,2024-09-30,07:20:00,300.0
2.987912,1727652300,2024-09-30,07:25:00,300.0
3.132628,1727652600,2024-09-30,07:30:00,300.0
3.204054,1727652900,2024-09-30,07:35:00,300.0
3.191258,1727653200,2024-09-30,07:40:00,300.0
3.140586,1727653500,2024-09-30,07:45:00,300.0
2.967864,1727653800,2024-09-30,07:50:00,300.0
2.996758,1727654100,2024-09-30,07:55:00,300.0
3.053584,1727654400,2024-09-30,08:00:00,300.0
3.28525,1727654700,2024-09-30,08:05:00,300.0
3.329817,1727655000,2024-09-30,08:10:00,300.0
3.249159,1727655300,2024-09-30,08:15:00,300.0
3.446627,1727655600,2024-09-30,08:20:00,300.0
3.367103,1727655900,2024-09-30,08:25:00,300.0
3.397094,1727656200,2024-09-30,08:30:00,300.0
3.534773,1727656500,2024-09-30,08:35:00,300.0
3.607625,1727656800,2024-09-30,08:40:00,300.0
3.559681,1727657100,2024-09-30,08:45:00,300.0
3.744445,1727657400,2024-09-30,08:50:00,300.0
3.716064,1727657700,2024-09-30,08:55:00,300.0
3.942393,1727658000,2024-09-30,09:00:00,300.0
3.884745,1727658300,2024-09-30,09:05:00,300.0
4.168553,1727658600,2024-09-30,09:10:00,300.0
4.262172,1727658900,2024-09-30,09:15:00,300.0
4.436931,1727659200,2024-09-30,09:20:00,300.0
4.458246,1727659500,2024-09-30,09:25:00,300.0
4.604019,1727659800,2024-09-30,09:30:00,300.0
4.47106,1727660100,2024-09-30,09:35:00,300.0
4.822781,1727660400,2024-09-30,09:40:00,300.0
4.906946,1727660700,2024-09-30,09:45:00,300.0
5.030051,1727661000,2024-09-30,09:50:00,300.0
4.993934,1727661300,2024-09-30,09:55:00,300.0
5.125683,1727661600,2024-09-30,10:00:00,300.0
5.115628,1727661900,2024-09-30,10:05:00,300.0
5.373609,1727662200,2024-09-30,10:10:00,300.0
5.466112,1727662500,2024-09-30,10:15:00,300.0
5.444223,1727662800,2024-09-30,10:20:00,300.0
5.493811,1727663100,2024-09-30,10:25:00,300.0
5.530234,1727663400,2024-09-30,10:30:00,300.0
5.510735,1727663700,2024-09-30,10:35:00,300.0
5.588644,1727664000,2024-09-30,10:40:00,300.0
5.786897,1727664300,2024-09-30,10:45:00,300.0
5.951056,1727664600,2024-09-30,10:50:00,300.0
5.820669,1727664900,2024-09-30,10:55:00,300.0
5.936112,1727665200,2024-09-30,11:00:00,300.0
6.021915,1727665500,2024-09-30,11:05:00,300.0
6.254717,1727665800,2024-09-30,11:10:00,300.0
6.102309,1727666100,2024-09-30,11:15:00,300.0
6.187028,1727666400,2024-09-30,11:20:00,300.0
6.016423,1727666700,2024-09-30,11:25:00,300.0
6.264698,1727667000,2024-09-30,11:30:00,300.0
6.151132,1727667300,2024-09-30,11:35:00,300.0
6.383357,1727667600,2024-09-30,11:40:00,300.0
6.554713,1727667900,2024-09-30,11:45:00,300.0
6.285697,1727668200,2024-09-30,11:50:00,300.0
6.49557,1727668500,2024-09-30,11:55:00,300.0
6.578557,1727668800,2024-09-30,12:00:00,300.0
6.611095,1727669100,2024-09-30,12:05:00,300.0
6.654219,1727669400,2024-09-30,12:10:00,300.0
6.912437,1727669700,2024-09-30,12:15:00,300.0
7.074239,1727670000,2024-09-30,12:20:00,300.0
6.810981,1727670300,2024-09-30,12:25:00,300.0
7.008937,1727670600,2024-09-30,12:30:00,300.0
7.338547,1727670900,2024-09-30,12:35:00,300.0
7.396207,1727671200,2024-09-30,12:40:00,300.0
7.230633,1727671500,2024-09-30,12:45:00,300.0
7.277358,1727671800,2024-09-30,12:50:00,300.0
7.108455,1727672100,2024-09-30,12:55:00,300.0
7.03264,1727672400,2024-09-30,13:00:00,300.0
7.010168,1727672700,2024-09-30,13:05:00,300.0
7.146065,1727673000,2024-09-30,13:10:00,300.0
7.055508,1727673300,2024-09-30,13:15:00,300.0
6.995384,1727673600,2024-09-30,13:20:00,300.0
7.056918,1727673900,2024-09-30,13:25:00,300.0
6.92894,1727674200,2024-09-30,13:30:00,300.0
7.007322,1727674500,2024-09-30,13:35:00,300.0
7.049095,1727674800,2024-09-30,13:40:00,300.0
7.222015,1727675100,2024-09-30,13:45:00,300.0
7.263205,1727675400,2024-09-30,13:50:00,300.0
7.203482,1727675700,2024-09-30,13:55:00,300.0
7.486031,1727676000,2024-09-30,14:00:00,300.0
7.539555,1727676300,2024-09-30,14:05:00,300.0
7.314017,1727676600,2024-09-30,14:10:00,300.0
7.558342,1727676900,2024-09-30,14:15:00,300.0
7.979048,1727677200,2024-09-30,14:20:00,300.0
8.465731,1727677500,2024-09-30,14:25:00,300.0
7.874809,1727677800,2024-09-30,14:30:00,300.0
8.545488,1727678100,2024-09-30,14:35:00,300.0
8.337102,1727678400,2024-09-30,14:40:00,300.0
8.544583,1727678700,2024-09-30,14:45:00,300.0
8.059283,1727679000,2024-09-30,14:50:00,300.0
8.034726,1727679300,2024-09-30,14:55:00,300.0
7.750841,1727679600,2024-09-30,15:00:00,300.0
7.935461,1727679900,2024-09-30,15:05:00,300.0
8.169485,1727680200,2024-09-30,15:10:00,300.0
7.925498,1727680500,2024-09-30,15:15:00,300.0
7.905193,1727680800,2024-09-30,15:20:00,300.0
7.994204,1727681100,2024-09-30,15:25:00,300.0
7.883195,1727681400,2024-09-30,15:30:00,300.0
7.768948,1727681700,2024-09-30,15:35:00,300.0
8.031557,1727682000,2024-09-30,15:40:00,300.0
8.147588,1727682300,2024-09-30,15:45:00,300.0
7.966022,1727682600,2024-09-30,15:50:00,300.0
7.874239,1727682900,2024-09-30,15:55:00,300.0
7.75485,1727683200,2024-09-30,16:00:00,300.0
7.742322,1727683500,2024-09-30,16:05:00,300.0
7.55679,1727683800,2024-09-30,16:10:00,300.0
7.552381,1727684100,2024-09-30,16:15:00,300.0
7.439351,1727684400,2024-09-30,16:20:00,300.0
7.50691,1727684700,2024-09-30,16:25:00,300.0
7.460111,1727685000,2024-09-30,16:30:00,300.0
7.499902,1727685300,2024-09-30,16:35:00,300.0
7.639217,1727685600,2024-09-30,16:40:00,300.0
7.294372,1727685900,2024-09-30,16:45:00,300.0
7.35746,1727686200,2024-09-30,16:50:00,300.0
8.979631,1727686500,2024-09-30,16:55:00,300.0
9.869118,1727686800,2024-09-30,17:00:00,300.0
9.75564,1727687100,2024-09-30,17:05:00,300.0
9.67887,1727687400,2024-09-30,17:10:00,300.0
9.730455,1727687700,2024-09-30,17:15:00,300.0
